Game Type:,Hive-PLM
Opening name, Entomology URL, Total nr of games, Nr white wins, White win percentage, Nr black games, Black win percentage, Nr draws, Draw percentage, List of white win games, List of black win games, List of drawn games
HV-Dumbot-aaronh-2015-04-15-0324,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=bP+1+0wL+0-2wA1+0+0wM+0-1wQ-1-1bA1+0-3bQ+1+1&title=HV-Dumbot-aaronh-2015-04-15-0324%20::%20N:1%20whitewin:100%25%20blackwin:0%25%20draw:0%25,1,1,100.0,0,0.0,0,0.0,"HV-Dumbot-aaronh-2015-04-15-0324, ","",""
HV-Dumbot-aaronh-2015-04-15-0449,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=bP+1+0wS1+0+0bA1-2+1bQ+1+1wA1-1+0wB1-1-1wQ+0-1&title=HV-Dumbot-aaronh-2015-04-15-0449%20::%20N:1%20whitewin:0%25%20blackwin:100%25%20draw:0%25,1,0,0.0,1,100.0,0,0.0,"","HV-Dumbot-aaronh-2015-04-15-0449, ",""
HV-Dumbot-aaronh-2015-04-16-0202,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=bP+1+0wL-2+1bA1+0-2wB1+0+0bQ+1+1wQ+0-1wM-1+0&title=HV-Dumbot-aaronh-2015-04-16-0202%20::%20N:1%20whitewin:0%25%20blackwin:100%25%20draw:0%25,1,0,0.0,1,100.0,0,0.0,"","HV-Dumbot-aaronh-2015-04-16-0202, ",""
HV-Dumbot-aaronh-2015-04-16-0253,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=wB1+0-1bP+1+0wP-1+0bQ+1+1wM+0+0wQ-1-1bA1-2-1&title=HV-Dumbot-aaronh-2015-04-16-0253%20::%20N:1%20whitewin:100%25%20blackwin:0%25%20draw:0%25,1,1,100.0,0,0.0,0,0.0,"HV-Dumbot-aaronh-2015-04-16-0253, ","",""
HV-Dumbot-cibci-2015-04-15-1217,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=wB1-2+0bQ+4-1wM+0+0wP-1+0bP+3+0wQ-1-1bS2+2+0bS1+1+0&title=HV-Dumbot-cibci-2015-04-15-1217%20::%20N:1%20whitewin:100%25%20blackwin:0%25%20draw:0%25,1,1,100.0,0,0.0,0,0.0,"HV-Dumbot-cibci-2015-04-15-1217, ","",""
HV-Dumbot-GoGoMatrix-2015-04-19-0223,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=bQ+2+0bS1+1+0wL-2+2bA1+0-2wB1+0+0wQ+0-1wA1-1+1&title=HV-Dumbot-GoGoMatrix-2015-04-19-0223%20::%20N:1%20whitewin:100%25%20blackwin:0%25%20draw:0%25,1,1,100.0,0,0.0,0,0.0,"HV-Dumbot-GoGoMatrix-2015-04-19-0223, ","",""
HV-Dumbot-GoGoMatrix-2015-04-20-0000,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=wQ-1+0wP+0-1bM+1+0bP+2-1wB1-1+1bA1+1+1bQ+2+0wM+0+0&title=HV-Dumbot-GoGoMatrix-2015-04-20-0000%20::%20N:1%20whitewin:100%25%20blackwin:0%25%20draw:0%25,1,1,100.0,0,0.0,0,0.0,"HV-Dumbot-GoGoMatrix-2015-04-20-0000, ","",""
HV-Dumbot-guest-2015-04-16-1232,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=wL+0+0wA1-1+0bA1-1-2bS1+1+0bQ+1+1wQ+0-1wB1-1-1&title=HV-Dumbot-guest-2015-04-16-1232%20::%20N:1%20whitewin:100%25%20blackwin:0%25%20draw:0%25,1,1,100.0,0,0.0,0,0.0,"HV-Dumbot-guest-2015-04-16-1232, ","",""
HV-Dumbot-guest-2015-04-17-0958,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=wG1+0-1bS2+0-2bQ+1+1bS1+1+0wQ-1-1wS1+0+0wS2-1+0&title=HV-Dumbot-guest-2015-04-17-0958%20::%20N:1%20whitewin:100%25%20blackwin:0%25%20draw:0%25,1,1,100.0,0,0.0,0,0.0,"HV-Dumbot-guest-2015-04-17-0958, ","",""
HV-Dumbot-jew-2015-04-15-1718,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=wA1+0-1bL+2+1wL+0+0wQ-1-1wS1+0-2bQ+1+1bM+1+0bP+2+0&title=HV-Dumbot-jew-2015-04-15-1718%20::%20N:2%20whitewin:100%25%20blackwin:0%25%20draw:0%25,2,2,100.0,0,0.0,0,0.0,"HV-Dumbot-jew-2015-04-15-1718, HV-Dumbot-jew-2015-04-16-0322, ","",""
HV-Dumbot-jew-2015-04-20-0216,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=bL+1+0wQ+0-1wS1+0+0bM+1+1wB1-1+1wS2-1+0bP+2+0bQ+2+1&title=HV-Dumbot-jew-2015-04-20-0216%20::%20N:1%20whitewin:100%25%20blackwin:0%25%20draw:0%25,1,1,100.0,0,0.0,0,0.0,"HV-Dumbot-jew-2015-04-20-0216, ","",""
HV-Dumbot-preve-2015-04-18-2151,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=wM-2+0wG1-1+0wQ+0-1bA1+0-2bG1+1+0bQ+1+1wP+0+0&title=HV-Dumbot-preve-2015-04-18-2151%20::%20N:1%20whitewin:0%25%20blackwin:100%25%20draw:0%25,1,0,0.0,1,100.0,0,0.0,"","HV-Dumbot-preve-2015-04-18-2151, ",""
HV-GoGoMatrix-Dumbot-2015-04-20-0017,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=bS1+3+0bP+2+0bL+1+0wS1+0+0bQ+3-1wQ-1+0wS2-1-1wP+0-1&title=HV-GoGoMatrix-Dumbot-2015-04-20-0017%20::%20N:1%20whitewin:0%25%20blackwin:0%25%20draw:100%25,1,0,0.0,0,0.0,1,100.0,"","","HV-GoGoMatrix-Dumbot-2015-04-20-0017, "
HV-guest-Dumbot-2015-04-16-1218,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=bP+1+1wS1+0+0bB1+2+0wS2+3-2wQ+0-1bL+1+0bQ+2-1&title=HV-guest-Dumbot-2015-04-16-1218%20::%20N:1%20whitewin:0%25%20blackwin:100%25%20draw:0%25,1,0,0.0,1,100.0,0,0.0,"","HV-guest-Dumbot-2015-04-16-1218, ",""
HV-guest-Dumbot-2015-04-17-1021,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=bP+1+1bG2+2-1wQ+0-1bQ+1+2wP-1+0bG1+1+0wS1+0+0wA1-1+1&title=HV-guest-Dumbot-2015-04-17-1021%20::%20N:1%20whitewin:0%25%20blackwin:100%25%20draw:0%25,1,0,0.0,1,100.0,0,0.0,"","HV-guest-Dumbot-2015-04-17-1021, ",""
HV-guest-Dumbot-2015-04-17-1631,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=wA1-1+1bP+1+1bS1+2-1wQ+0-1wP-1+0bG1+1+0bQ+2+1wS1+0+0&title=HV-guest-Dumbot-2015-04-17-1631%20::%20N:1%20whitewin:0%25%20blackwin:100%25%20draw:0%25,1,0,0.0,1,100.0,0,0.0,"","HV-guest-Dumbot-2015-04-17-1631, ",""
HV-Howitzer99-Dumbot-2015-04-19-0250,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=bB2+2+0wQ+0-1bP+2-1wS1+0+0bB1+1+0wA1+1+2bQ+1+1&title=HV-Howitzer99-Dumbot-2015-04-19-0250%20::%20N:1%20whitewin:0%25%20blackwin:100%25%20draw:0%25,1,0,0.0,1,100.0,0,0.0,"","HV-Howitzer99-Dumbot-2015-04-19-0250, ",""
HV-jew-Bechster-2015-04-15-1721,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=wA1+3-2bM+1+1wQ-1+0bP+1+0wS1+0+0bQ+2-1bA1+2+0&title=HV-jew-Bechster-2015-04-15-1721%20::%20N:1%20whitewin:0%25%20blackwin:100%25%20draw:0%25,1,0,0.0,1,100.0,0,0.0,"","HV-jew-Bechster-2015-04-15-1721, ",""
HV-jew-Dumbot-2015-04-16-0323,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=wA1+2+1bS2+1+1bQ+3-1bS1+1+0wL+0+0bP+2+0wQ+0-1&title=HV-jew-Dumbot-2015-04-16-0323%20::%20N:1%20whitewin:100%25%20blackwin:0%25%20draw:0%25,1,1,100.0,0,0.0,0,0.0,"HV-jew-Dumbot-2015-04-16-0323, ","",""
HV-jew-Dumbot-2015-04-17-2154,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=wL+0+0wM-1+0bL+1+1bS1+2-1wP+0-1wQ-1-1bQ+2+1bG1+1+0&title=HV-jew-Dumbot-2015-04-17-2154%20::%20N:1%20whitewin:100%25%20blackwin:0%25%20draw:0%25,1,1,100.0,0,0.0,0,0.0,"HV-jew-Dumbot-2015-04-17-2154, ","",""
HV-jew-nevir-2015-04-19-1505,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=wL+0+0bQ+2-1bB1+2-2wA1+3-3wQ+0-1bA1+1+1bP+1+0&title=HV-jew-nevir-2015-04-19-1505%20::%20N:1%20whitewin:0%25%20blackwin:0%25%20draw:100%25,1,0,0.0,0,0.0,1,100.0,"","","HV-jew-nevir-2015-04-19-1505, "
HV-jew-nevir-2015-04-19-1518,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=bQ+2-1bP+2-2wQ-1+0bA1+2+0bL+1+0wS1+0+0wS2+2-3&title=HV-jew-nevir-2015-04-19-1518%20::%20N:1%20whitewin:0%25%20blackwin:100%25%20draw:0%25,1,0,0.0,1,100.0,0,0.0,"","HV-jew-nevir-2015-04-19-1518, ",""
HV-jew-preve-2015-04-18-2244,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=bG1+1+0wS1+1+2bQ+1+1wL+0+0bA1+0-2wQ+0-1&title=HV-jew-preve-2015-04-18-2244%20::%20N:1%20whitewin:100%25%20blackwin:0%25%20draw:0%25,1,1,100.0,0,0.0,0,0.0,"HV-jew-preve-2015-04-18-2244, ","",""
HV-jew-ringersoll-2015-04-18-2252,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=wS2+3-2wQ-1+0bQ+2-1bM+2+0bL+1+0wS1+0+0bA1+1+1&title=HV-jew-ringersoll-2015-04-18-2252%20::%20N:1%20whitewin:0%25%20blackwin:100%25%20draw:0%25,1,0,0.0,1,100.0,0,0.0,"","HV-jew-ringersoll-2015-04-18-2252, ",""
HV-jew-tanksc-2015-04-15-0256,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=bQ+2-1wS1+0+0bA1+1+1bP+1+0wQ-1+0bM+2+0wS2+3-2&title=HV-jew-tanksc-2015-04-15-0256%20::%20N:1%20whitewin:0%25%20blackwin:100%25%20draw:0%25,1,0,0.0,1,100.0,0,0.0,"","HV-jew-tanksc-2015-04-15-0256, ",""
HV-jew-tanksc-2015-04-16-0119,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=bA1+2-1bA2+0+2wQ+0-1wA1+3-1bP+1+0bQ+1+1wL+0+0&title=HV-jew-tanksc-2015-04-16-0119%20::%20N:11%20whitewin:55%25%20blackwin:45%25%20draw:0%25,11,6,54.54545454545455,5,45.45454545454545,0,0.0,"T!HV-Quodlibet-tanksc-2015-07-12-1407, T!HV-ringersoll-tanksc-2015-06-27-1040, HV-Bechster-tanksc-2015-06-02-0702, HV-nevir-tanksc-2015-06-03-0704, T!HV-Quodlibet-16mk16-2017-06-04-1737, U!HV-ringersoll-guest-2019-01-19-1400, ","HV-jew-tanksc-2015-04-16-0119, HV-Cloud8-tanksc-2015-07-15-1154, HV-Bechster-tanksc-2015-06-02-0734, HV-Bechster-tanksc-2015-06-02-0748, HV-Bechster-tanksc-2015-05-21-0824, ",""
HV-jew-tanksc-2015-04-16-0127,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=wQ-1+0wS1+3-2bP+2+0bQ+2-1bA1+1+1wP+0+0bM+1+0&title=HV-jew-tanksc-2015-04-16-0127%20::%20N:1%20whitewin:100%25%20blackwin:0%25%20draw:0%25,1,1,100.0,0,0.0,0,0.0,"HV-jew-tanksc-2015-04-16-0127, ","",""
HV-kdladage-Dumbot-2015-04-19-0020,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=bG1+1+0wP+0+0wG1+3+0bQ+2+0wQ+0-1bL+2+1&title=HV-kdladage-Dumbot-2015-04-19-0020%20::%20N:1%20whitewin:100%25%20blackwin:0%25%20draw:0%25,1,1,100.0,0,0.0,0,0.0,"HV-kdladage-Dumbot-2015-04-19-0020, ","",""
HV-nevir-jew-2015-04-19-1535,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=wM-1+0wS1+1-2wQ+0-1bL+1+0wA1+0+0bM+2+0bQ+3-1bA1+2-1&title=HV-nevir-jew-2015-04-19-1535%20::%20N:1%20whitewin:100%25%20blackwin:0%25%20draw:0%25,1,1,100.0,0,0.0,0,0.0,"HV-nevir-jew-2015-04-19-1535, ","",""
HV-preve-nevir-2015-04-18-2128,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=bM+2+0wA1+3-3bQ+2-1bB1+2-2bP+1+0wG1+0+0wQ+0-1&title=HV-preve-nevir-2015-04-18-2128%20::%20N:1%20whitewin:0%25%20blackwin:100%25%20draw:0%25,1,0,0.0,1,100.0,0,0.0,"","HV-preve-nevir-2015-04-18-2128, ",""
HV-ringersoll-jew-2015-04-18-2313,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=bP+2+1wM-1+0wL+0+0bL+2+0wA1-1+1bG1+1+0wQ+0-1bQ+1+1&title=HV-ringersoll-jew-2015-04-18-2313%20::%20N:1%20whitewin:100%25%20blackwin:0%25%20draw:0%25,1,1,100.0,0,0.0,0,0.0,"HV-ringersoll-jew-2015-04-18-2313, ","",""
HV-ringersoll-preve-2015-04-18-2222,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=bA1+3-1bG1+1+0wL+0+0wA1+2+1bP+2+0bQ+2-1wQ+0-1&title=HV-ringersoll-preve-2015-04-18-2222%20::%20N:1%20whitewin:100%25%20blackwin:0%25%20draw:0%25,1,1,100.0,0,0.0,0,0.0,"HV-ringersoll-preve-2015-04-18-2222, ","",""
HV-tanksc-Bechster-2015-04-16-0900,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=wL+0+0bA1+2+0wA1+2-2bM+1+1wQ+0-1bQ+2-1bP+1+0&title=HV-tanksc-Bechster-2015-04-16-0900%20::%20N:1%20whitewin:100%25%20blackwin:0%25%20draw:0%25,1,1,100.0,0,0.0,0,0.0,"HV-tanksc-Bechster-2015-04-16-0900, ","",""
HV-tanksc-jew-2015-04-16-0102,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=bQ+1+1wQ+1-1bM+1+0bA1+2+1wB1+1+0bB1+0+2&title=HV-tanksc-jew-2015-04-16-0102%20::%20N:1%20whitewin:100%25%20blackwin:0%25%20draw:0%25,1,1,100.0,0,0.0,0,0.0,"HV-tanksc-jew-2015-04-16-0102, ","",""
HV-wmbekking-Dumbot-2015-04-19-1403,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=wL-1+1bQ+2-2wQ+0-1bP+2-1bB2+3-2wP-1+2bB1+1+0wS1+0+0&title=HV-wmbekking-Dumbot-2015-04-19-1403%20::%20N:1%20whitewin:0%25%20blackwin:100%25%20draw:0%25,1,0,0.0,1,100.0,0,0.0,"","HV-wmbekking-Dumbot-2015-04-19-1403, ",""
HV-wmbekking-Dumbot-2015-04-19-1738,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=wS1+0+0bB1+2+1wA1+3-2bP+1+1bQ+2-1wQ-1+0bA1+1+0&title=HV-wmbekking-Dumbot-2015-04-19-1738%20::%20N:1%20whitewin:0%25%20blackwin:100%25%20draw:0%25,1,0,0.0,1,100.0,0,0.0,"","HV-wmbekking-Dumbot-2015-04-19-1738, ",""
U!HV-aaronh-Dumbot-2015-04-16-0024,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=bA1+3-1bB1+2-1wA2-1+0wA1-1+1bG1+1+0bQ+2+0wQ+0-1wP+0+0&title=U!HV-aaronh-Dumbot-2015-04-16-0024%20::%20N:1%20whitewin:100%25%20blackwin:0%25%20draw:0%25,1,1,100.0,0,0.0,0,0.0,"U!HV-aaronh-Dumbot-2015-04-16-0024, ","",""
U!HV-aaronh-Dumbot-2015-04-16-0043,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=bA1+1+1bB1+2+0wQ+0-1wA1+0+3bP+1+0bQ+1+2wP+0+0&title=U!HV-aaronh-Dumbot-2015-04-16-0043%20::%20N:1%20whitewin:100%25%20blackwin:0%25%20draw:0%25,1,1,100.0,0,0.0,0,0.0,"U!HV-aaronh-Dumbot-2015-04-16-0043, ","",""
U!HV-Dumbot-TMarshal-2015-04-18-1921,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=bS1+1+0wQ-1+0wM+0+0wB1-1+1bS2-1-1bQ+2-1wB2-2+2&title=U!HV-Dumbot-TMarshal-2015-04-18-1921%20::%20N:1%20whitewin:0%25%20blackwin:100%25%20draw:0%25,1,0,0.0,1,100.0,0,0.0,"","U!HV-Dumbot-TMarshal-2015-04-18-1921, ",""
U!HV-Dumbot-TMarshal-2015-04-19-0240,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=bS1+1+0bQ+2-1wL+0+0bS2-1-1wM-1+1wA1-2+1wQ-1+0&title=U!HV-Dumbot-TMarshal-2015-04-19-0240%20::%20N:1%20whitewin:100%25%20blackwin:0%25%20draw:0%25,1,1,100.0,0,0.0,0,0.0,"U!HV-Dumbot-TMarshal-2015-04-19-0240, ","",""
U!HV-Dumbot-TMarshal-2015-04-19-1500,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=wM+0-1wL-1+0wQ+1-2bQ+1+1bS1+1+0bA2+2+1wB1+0+0bA1+0+2&title=U!HV-Dumbot-TMarshal-2015-04-19-1500%20::%20N:1%20whitewin:100%25%20blackwin:0%25%20draw:0%25,1,1,100.0,0,0.0,0,0.0,"U!HV-Dumbot-TMarshal-2015-04-19-1500, ","",""
U!HV-Dumbot-TMarshal-2015-04-19-1727,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=wA1+3-3bA1+1+1bS2+2-2bQ+2-1wQ+0-1bS1+1+0wG1+0+0&title=U!HV-Dumbot-TMarshal-2015-04-19-1727%20::%20N:2%20whitewin:50%25%20blackwin:50%25%20draw:0%25,2,1,50.0,1,50.0,0,0.0,"U!HV-Dumbot-TMarshal-2015-04-19-1727, ","HV-Phoenixian-dragonlord-2016-05-12-2357, ",""
U!HV-Dumbot-TMarshal-2015-04-19-2018,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=wQ+0-1bA1+3-1bS1+1+0wB1-1+1wP+0+0wS1-1-1bP+2-2bQ+2-1&title=U!HV-Dumbot-TMarshal-2015-04-19-2018%20::%20N:1%20whitewin:100%25%20blackwin:0%25%20draw:0%25,1,1,100.0,0,0.0,0,0.0,"U!HV-Dumbot-TMarshal-2015-04-19-2018, ","",""
U!HV-guest-Dumbot-2015-04-16-0155,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=wA1-1+1bM+3-1wM-1+0bQ+2+0bS1+1+0bL+2-1wG1+0+0wQ+0-1&title=U!HV-guest-Dumbot-2015-04-16-0155%20::%20N:1%20whitewin:100%25%20blackwin:0%25%20draw:0%25,1,1,100.0,0,0.0,0,0.0,"U!HV-guest-Dumbot-2015-04-16-0155, ","",""
U!HV-jew-Dumbot-2015-04-15-2249,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=bQ+2+0wA1-1+1wM+0-1bL+1+0wQ-1-1bG1+3+0bB1+2-1wL+0+0&title=U!HV-jew-Dumbot-2015-04-15-2249%20::%20N:1%20whitewin:100%25%20blackwin:0%25%20draw:0%25,1,1,100.0,0,0.0,0,0.0,"U!HV-jew-Dumbot-2015-04-15-2249, ","",""
U!HV-jew-Dumbot-2015-04-19-1802,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=wG1-1+0bG2+2+0wQ+0-1bQ+2+1bM+3-1bG1+1+0wA1-1-1wL+0+0&title=U!HV-jew-Dumbot-2015-04-19-1802%20::%20N:1%20whitewin:0%25%20blackwin:100%25%20draw:0%25,1,0,0.0,1,100.0,0,0.0,"","U!HV-jew-Dumbot-2015-04-19-1802, ",""
U!HV-jew-ringersoll-2015-04-19-1737,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=bS1-2+2wA1-1+1wB1+0-1wQ-1+0bL+1+0bQ+2-1wL+0+0&title=U!HV-jew-ringersoll-2015-04-19-1737%20::%20N:1%20whitewin:0%25%20blackwin:100%25%20draw:0%25,1,0,0.0,1,100.0,0,0.0,"","U!HV-jew-ringersoll-2015-04-19-1737, ",""
U!HV-ringersoll-jew-2015-04-19-1746,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=bS2+2-2wA1+3-1bM+1+0wB1+0+0bQ+1+1bS1+2-1wQ+0-1&title=U!HV-ringersoll-jew-2015-04-19-1746%20::%20N:1%20whitewin:100%25%20blackwin:0%25%20draw:0%25,1,1,100.0,0,0.0,0,0.0,"U!HV-ringersoll-jew-2015-04-19-1746, ","",""
U!HV-TMarshal-Dumbot-2015-04-15-1832,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=bB1+1+0bQ+2-1wS1+0+0wQ+0-1bM+3-2bB2+2+0wS2+3-3&title=U!HV-TMarshal-Dumbot-2015-04-15-1832%20::%20N:1%20whitewin:0%25%20blackwin:100%25%20draw:0%25,1,0,0.0,1,100.0,0,0.0,"","U!HV-TMarshal-Dumbot-2015-04-15-1832, ",""
U!HV-TMarshal-Dumbot-2015-04-18-1455,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=wQ+0-1bB1+1+1bS1+2+0wA1-1-1wS2+1-2bG1+1+0bQ+1+2wS1+0+0&title=U!HV-TMarshal-Dumbot-2015-04-18-1455%20::%20N:1%20whitewin:100%25%20blackwin:0%25%20draw:0%25,1,1,100.0,0,0.0,0,0.0,"U!HV-TMarshal-Dumbot-2015-04-18-1455, ","",""
U!HV-TMarshal-Dumbot-2015-04-18-1905,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=wQ+0-1bP+3-2bS1+3-1wS2+3-3bA1+1+0wS1+0+0bQ+2-1&title=U!HV-TMarshal-Dumbot-2015-04-18-1905%20::%20N:1%20whitewin:100%25%20blackwin:0%25%20draw:0%25,1,1,100.0,0,0.0,0,0.0,"U!HV-TMarshal-Dumbot-2015-04-18-1905, ","",""
U!HV-TMarshal-Dumbot-2015-04-18-2216,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=wA1-1-1wS2+1-2bB2+3-2bB1+1+0bL+2-1wS1+0+0wQ+0-1bQ+1+1&title=U!HV-TMarshal-Dumbot-2015-04-18-2216%20::%20N:1%20whitewin:0%25%20blackwin:100%25%20draw:0%25,1,0,0.0,1,100.0,0,0.0,"","U!HV-TMarshal-Dumbot-2015-04-18-2216, ",""
U!HV-TMarshal-Dumbot-2015-04-19-1453,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=bB1+3-1bB2+2+0wS2+3-2bS1+1+0bQ+2-1wS1+0+0wQ+0-1&title=U!HV-TMarshal-Dumbot-2015-04-19-1453%20::%20N:1%20whitewin:0%25%20blackwin:100%25%20draw:0%25,1,0,0.0,1,100.0,0,0.0,"","U!HV-TMarshal-Dumbot-2015-04-19-1453, ",""
U!HV-TMarshal-Dumbot-2015-04-19-1710,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=wS2+1-2bM+1+0wS1+0+0bG1+2-1bB1+2+0bQ+3-1wA1-1-1wQ+0-1&title=U!HV-TMarshal-Dumbot-2015-04-19-1710%20::%20N:1%20whitewin:0%25%20blackwin:100%25%20draw:0%25,1,0,0.0,1,100.0,0,0.0,"","U!HV-TMarshal-Dumbot-2015-04-19-1710, ",""
U!HV-TMarshal-Dumbot-2015-04-19-1734,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=wQ+0-1wS2+1-2bL+1+0bG1+2-1wS1+0+0bB1+3-1wA1-1-1bQ+3+0&title=U!HV-TMarshal-Dumbot-2015-04-19-1734%20::%20N:1%20whitewin:100%25%20blackwin:0%25%20draw:0%25,1,1,100.0,0,0.0,0,0.0,"U!HV-TMarshal-Dumbot-2015-04-19-1734, ","",""
U!HV-tzimarou-Dumbot-2015-04-19-1748,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=bS1+2-1wG2+4+0bL+1+0wG1+0+0bQ+3+0bP+2+0wQ+0-1&title=U!HV-tzimarou-Dumbot-2015-04-19-1748%20::%20N:1%20whitewin:100%25%20blackwin:0%25%20draw:0%25,1,1,100.0,0,0.0,0,0.0,"U!HV-tzimarou-Dumbot-2015-04-19-1748, ","",""
U!HV-wmbekking-Dumbot-2015-04-19-1619,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=bB1+1+0wS1+0+0bP+1+1wP+0+1bB2+2+0wQ+0-1bQ+1+2&title=U!HV-wmbekking-Dumbot-2015-04-19-1619%20::%20N:1%20whitewin:0%25%20blackwin:100%25%20draw:0%25,1,0,0.0,1,100.0,0,0.0,"","U!HV-wmbekking-Dumbot-2015-04-19-1619, ",""
U!HV-wmbekking-Dumbot-2015-04-19-1838,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=bG1+1+1wA1-1+1bS1+2+0wQ+0-1wM-1+0bP+1+0wS1+0+0bQ+1+2&title=U!HV-wmbekking-Dumbot-2015-04-19-1838%20::%20N:1%20whitewin:0%25%20blackwin:100%25%20draw:0%25,1,0,0.0,1,100.0,0,0.0,"","U!HV-wmbekking-Dumbot-2015-04-19-1838, ",""
U!HV-wmbekking-ringersoll-2015-04-19-1704,https://entomology.appspot.com/hive.html?bg=0&color=1&grid=0&label=1&mode=edit&board=wS1+0+0wA1-1+1bS1-2+2wQ+0-1wP-1+0bL+1+0bQ+2-1&title=U!HV-wmbekking-ringersoll-2015-04-19-1704%20::%20N:1%20whitewin:0%25%20blackwin:100%25%20draw:0%25,1,0,0.0,1,100.0,0,0.0,"","U!HV-wmbekking-ringersoll-2015-04-19-1704, ",""
